,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
PLT_MEASURE__median,0.020012323,0.21815263,0.05274619,0.10240321,0.1177584,0.015561516,0.028569708,0.093321785
POTASSIUM_MEASURE__median,0.08118198,0.010401529,0.0013602754,0.05577889,-0.063860185,0.028822515,0.021357294,0.048673272
SEVERE_HYPERGLYCEMIA_EVENT__median,-5.6760517e-05,-0.0040757544,0.011341166,-0.00064876594,-0.0065387837,-0.0025151682,-0.012471698,0.019767782
SEVERE_HYPOGLYCEMIA_EVENT__median,-0.0048431484,0.023385072,0.0063540456,-0.01559104,-0.022971328,0.007858968,-0.018926956,0.014140417
SGLT2_HOME_BITZUA__median,0.013245292,-0.051418774,-0.010695804,0.012780895,-0.0011840244,-0.018381242,-0.027670903,-0.019455338
SGLT2_HOSPITAL_BITZUA__median,0.04856212,0.0010673738,-0.039212797,0.0098394975,0.007583872,-0.08915787,-0.0002327559,-0.01249917
SODIUM_MEASURE__median,-0.022262556,-0.011254757,-0.028625246,0.04137615,0.0015064618,0.06929941,-0.016535152,0.08149046
STEROIDS_IV_BITZUA__median,0.00751334,0.06460449,0.00040472567,0.019036995,0.16381331,0.018376227,-0.0045768195,0.048524305
STEROIDS_PO_BITZUA__median,-0.036663935,-0.038951196,-0.09513697,-0.07255965,0.11673667,0.10947208,-0.113810316,-0.12868269
TROPONIN_MEASURE__median,-0.011965278,0.09878916,0.0036599552,0.08288544,-0.08273808,0.004999775,-0.015738629,0.049842525
UREA_MEASURE__median,0.011168711,0.019092573,0.0058342586,-0.020624064,0.025473103,-0.002494414,-0.006076576,0.024175901
URINE_CULTURE__median,-0.007052913,-0.010429297,0.008079616,0.0007693857,0.022385448,-0.014026184,0.013258426,-0.0050313687
WEIGHT_MEASURE__median,-0.031571824,0.00043134543,0.028726345,-0.056244735,-0.024458349,-0.009278988,0.07829686,-0.053399526
ADMISSION__p75,0.014736685,-0.01598408,0.017486654,-0.016761597,0.017339189,-0.012113056,0.0056858957,0.017214874
ALANINE-AMINOTRANSFERASE_MEASURE__p75,-0.03635561,-0.01692086,0.01693481,0.015194722,0.06648598,0.03829614,0.028387826,0.0058568195
ALBUMIN_SERUM_MEASURE__p75,0.0022192695,-0.013748993,0.038710203,-0.057661943,-0.052522756,-0.023724757,0.0015344087,-0.061372112
ANTIBIOTIC_IV_BITZUA__p75,-0.050013836,-0.10240131,0.017535837,-0.04608909,0.10961931,0.032048825,0.032498997,-0.017042657
ANTIBIOTIC_PO_BITZUA__p75,0.011256529,0.05251722,0.031696104,-0.029618246,-0.0047597233,0.019424709,0.08615095,-0.026878914
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__p75,-0.034846477,-0.004704336,0.007342613,-0.03825751,-0.037659753,-0.008172472,0.0030676622,-0.023407495
ASPARATE-AMINOTRANSFERASE_MEASURE__p75,-0.03402573,-0.026606936,0.0325043,0.01733234,0.14828748,-0.022523595,-0.011260957,0.03486443
BASAL_DOSAGE__p75,-0.01375333,-0.002331539,-0.024926795,0.07426771,0.021783605,0.06266249,-0.018872151,0.042051617
BASAL_HOME_BITZUA__p75,0.018522967,0.0069181514,0.010291705,-0.006007122,-0.0033501538,0.010496342,-0.01351815,-0.023452902
BASE_GLUCOSE_MEASURE__p75,0.006720853,0.018415233,0.023984423,0.015073658,7.214499e-05,-0.014510766,0.010429254,-0.02278154
BICARBONATE_MEASURE__p75,0.015993128,0.0138056455,0.029294966,0.039882306,-0.15257318,-0.013144127,0.0137096755,0.044486146
BLOOD_CULTURE__p75,-0.01594159,-0.013408362,-0.017541219,-0.012874808,0.00091254484,0.00020636209,-0.014786027,-0.013367078
BLOOD_PRESSURE_DIASTOLIC_MEASURE__p75,-0.010626273,0.017998802,-0.0053096474,0.0036379101,0.023767944,-0.022518447,-0.030060925,-0.0034601323
BLOOD_PRESSURE_SYSTOLIC_MEASURE__p75,0.0042556142,-0.04238009,0.013753309,0.0739259,-0.053196963,-0.010521313,0.030181313,0.09448447
BMI_MEASURE__p75,0.010802734,-0.013395463,0.006200831,0.008662154,-0.008828288,-0.0050185267,-0.013136097,0.0020858883
BODY_TEMPERATURE_MEASURE__p75,-0.06446928,0.098927416,-0.020934884,0.10625223,0.35267293,0.02289216,0.024400853,0.07285835
BOLUS_DOSAGE__p75,0.095315486,-0.034759447,0.0010952346,0.12075352,0.08284233,0.015498341,0.030145578,0.14172961
CALCIUM-GLUCONATE_BITZUA__p75,0.02935369,-0.006637295,-0.042166602,-0.029413208,-0.003870301,0.049801283,-0.041453317,0.0034996476
CARDIO-VASCULAR_DISORDER_EVENT__p75,0.012979536,-0.009423756,-0.01953907,-0.021742223,-0.009590047,0.014587662,0.0058479533,0.01579524
CARDIOVASCULAR_DISORDER_OBS__p75,0.001568607,0.018265802,0.009713952,0.0111955395,0.002630975,-0.010013039,0.0056913598,-0.00607161
CHEST_XRAY__p75,-0.0052450793,0.015639225,0.00041393633,0.022727404,-0.016479813,-0.02168378,-0.0060422188,0.022708965
CREATINE-KINASE_MEASURE__p75,-0.038575716,0.06252639,0.058424342,-0.056037996,0.004247252,0.005067362,0.022107486,-0.060507536
CREATININE_SERUM_MEASURE__p75,0.05843081,-0.024896516,-0.0014318535,0.011391654,-0.03776511,0.070013836,0.0428302,0.031239988
DEXTROSE_BITZUA__p75,-0.002158698,-0.00017379968,0.015793268,0.03849226,0.024019742,0.005309847,-0.01130609,0.08002349
DIABETES_DIAGNOSIS__p75,0.024001494,-0.0013048446,0.012776129,0.0063060275,0.002073416,-0.016440995,-0.010211489,-0.007304202
DIALYSIS__p75,0.013915476,-0.016683368,0.0008212451,-0.019793563,-0.0108289765,-0.015756711,0.005116039,0.020636067
E-GFR_MEASURE__p75,0.010715431,-0.055842753,0.003604745,-0.039312977,0.1375815,-0.017169926,0.009340067,-0.06432188
EGFR_MEASURE__p75,0.052453436,0.03808421,0.016346999,-0.010704664,-0.09330149,-0.015065783,-0.0028536273,-0.033776637
GLUCOSE_MEASURE__p75,-0.051400345,-0.07754952,0.025438435,0.21284941,-0.015692057,0.05145615,0.060659938,0.19701402
HEART_RATE_MEASURE__p75,0.0006554728,0.035989832,-0.06380929,-0.06233454,0.034764394,-0.0100499345,-0.06974692,-0.028248241
HEMATOCRIT_MEASURE__p75,-0.0059877736,0.04245601,0.015750619,0.020137815,-0.18672442,4.067846e-05,0.023602495,-0.015716039
HEMOGLOBIN_MEASURE__p75,-0.06309763,-0.012023399,0.027761297,-0.076250695,0.13498217,0.00054267165,0.014530655,-0.08039662
HEPARIN_IV_BITZUA__p75,-0.0020449704,0.010642735,-0.02198607,-0.032987293,0.09939503,0.026073765,-0.041168317,-0.014752509
HYPERGLYCEMIA_EVENT__p75,0.012818478,0.002983498,-0.008097874,0.014751009,0.002575635,0.008543281,0.012439969,-0.010244632
HYPERTONIC_SALINE_BITZUA__p75,0.045269106,-0.02096604,0.004526268,0.015310468,0.14301938,-0.077283256,0.05801152,0.08840715
HYPOGLYCEMIA_EVENT__p75,0.0010841488,0.022273624,0.015654076,0.018086044,-0.02085458,0.016453998,0.024850203,0.01630941
INFECTION_EVENT__p75,-0.0036550881,-0.005365869,0.011202496,0.010485051,0.0037585115,0.014176177,0.018164672,0.0002627535
INFECTION_WBC_MEASURE__p75,0.04562129,-0.03191758,-0.04122462,0.12486831,-0.1225666,-0.05023639,-0.051368643,0.009553171
KETONES_SERUM_MEASURE__p75,0.023009352,-0.005804899,0.0039633373,-0.017105455,-0.020152476,0.0064015845,-0.007854748,-0.01932111
KETONES_URINE_MEASURE__p75,-0.024764111,-0.017180795,-0.030092923,0.022743227,-0.037570212,-0.02837987,-0.0064803073,0.007269978
KIDNEY_COMPLICATION_EVENT__p75,0.0033385155,0.022190396,-0.004618643,-0.0015159339,0.024216564,0.016698418,0.0020102311,0.010621091
KIDNEY_COMPLICATION_OBS__p75,-0.005530439,-0.010869159,-0.005790701,-0.012119377,0.0068965824,0.017448535,0.015102047,-0.006777087
MEAL_Breakfast__p75,0.013091558,0.012390794,0.016014257,-0.015232924,0.023090389,-0.011671151,-0.015210864,0.025502149
MEAL_Dinner__p75,0.0052385484,0.019569954,0.023000872,-0.0034357735,-0.004400227,-0.00088946597,-0.007104401,0.010026541
MEAL_Lunch__p75,-0.0073010554,-0.00095184316,0.02493912,-0.014444192,0.008786316,-0.023839876,0.020294128,-0.0125065185
MEAL_Night-Snack__p75,-0.004414511,0.0026276456,0.017310811,0.017162222,0.0037191533,-0.005283454,-0.0054895687,0.018673537
METFORMIN_HOME_BITZUA__p75,-0.024336407,-0.034559045,0.0009336228,-0.0076239216,-0.060967114,-0.006369395,-0.007563812,0.019491745
METFORMIN_HOSPITAL_BITZUA__p75,0.011215449,0.09552238,-0.107700676,-0.012840951,0.11067801,0.061733525,-0.06435993,-0.0062515936
NEUTROPHILS_MEASURE__p75,0.028717007,-0.006738936,-0.035314072,0.05068595,0.008506863,-0.05771124,-0.014895223,0.11113277
PH_MEASURE__p75,0.0624376,-0.039643254,-0.009518569,-0.31649646,0.22076099,-0.026694536,0.017238518,-0.2399986
PLT_MEASURE__p75,-0.00045518685,0.15103464,0.044805095,0.014959077,-0.0394975,0.0419331,-0.016230471,0.05918973
POTASSIUM_MEASURE__p75,-0.033890717,0.034015354,0.023392076,-0.047663745,-0.018982152,-0.024774844,0.016352365,-0.086004324
SEVERE_HYPERGLYCEMIA_EVENT__p75,-0.0015444682,0.0053329384,-0.018306559,0.024322385,-0.024327172,-0.011685057,0.000100177436,-0.016143981
SEVERE_HYPOGLYCEMIA_EVENT__p75,0.010743423,0.010946996,0.0069636675,-0.012098129,0.014803729,-0.024343356,0.010595151,-0.016706275
SGLT2_HOME_BITZUA__p75,-0.012651769,-0.014422364,-0.008943442,0.007862931,0.016414452,0.00078926666,0.009245736,0.00687841
SGLT2_HOSPITAL_BITZUA__p75,0.03244266,0.07078122,-0.002485473,-0.050631836,-0.0025968358,0.07763329,-0.062426895,-0.032908663
SODIUM_MEASURE__p75,-0.031136418,0.01071075,0.012022094,0.07810326,0.07950043,-0.049981114,0.02881209,0.0021039953
STEROIDS_IV_BITZUA__p75,-0.03885357,0.04220804,0.098832436,0.046747684,0.050767615,-0.07755317,0.06838093,0.09111308
STEROIDS_PO_BITZUA__p75,0.018222373,-0.03646925,-0.025773715,-0.023696795,0.034107298,0.022274667,0.020492658,-0.07966464
TROPONIN_MEASURE__p75,0.0037758867,-0.03412386,-0.0021769316,0.02972559,-0.10244344,-0.020925464,0.0044061067,-0.033509843
UREA_MEASURE__p75,0.020559696,0.017633382,-0.012684494,0.020987485,-0.097835064,-0.0074323397,0.008437239,0.029094137
URINE_CULTURE__p75,0.023129212,0.01885662,0.007983724,0.0031111906,-0.012437801,0.006054184,0.008680035,0.01324602
WEIGHT_MEASURE__p75,0.05839032,-0.03131621,-0.00596352,-0.004389158,-0.019196324,-0.021209467,0.013103364,-0.00450258
ADMISSION__slope,-0.006185546,-0.0039140633,-0.01452323,0.011797704,-0.022203611,0.023120828,-0.0022739628,0.02502524
ALANINE-AMINOTRANSFERASE_MEASURE__slope,-0.005718791,-0.06468039,-0.030726662,0.025418535,-0.13734825,-0.036342245,-0.008526412,0.031175755
ALBUMIN_SERUM_MEASURE__slope,0.00045154107,-0.00932635,0.009791029,0.012562318,0.018471763,0.01684213,0.015020449,0.011369543
ANTIBIOTIC_IV_BITZUA__slope,0.025108585,-0.017993612,0.01671575,0.046266083,-0.01819269,0.01135438,0.017161442,-0.018147968
ANTIBIOTIC_PO_BITZUA__slope,-0.002056743,-0.005577145,0.01011302,-0.015639741,-0.01131096,-0.01138883,0.037280142,-0.015877614
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__slope,0.023117708,-0.019047704,-0.0139691355,-0.010325354,0.040068552,-0.06999434,-0.0005689175,0.062530786
ASPARATE-AMINOTRANSFERASE_MEASURE__slope,-0.0025512364,0.0117356945,0.030860439,-0.054544024,0.21829449,0.092234015,0.041514006,-0.04975606
BASAL_DOSAGE__slope,-0.0009377897,0.016976023,0.0014587694,-0.0042434814,0.020210464,0.011046814,-0.0049956483,-0.0024444961
BASAL_HOME_BITZUA__slope,0.063414164,0.017473185,0.050508354,0.048773557,0.014323491,0.0025183824,0.054180026,0.051115055
BASE_GLUCOSE_MEASURE__slope,0.00987359,-0.035773713,0.027316568,-0.020671293,-0.030094838,0.009331917,0.014225319,-0.020921627
BICARBONATE_MEASURE__slope,-0.062271662,0.010001137,-0.0007505651,-0.0013024592,0.0006540355,0.0028737849,-0.019009244,-4.2627318e-05
BLOOD_CULTURE__slope,-0.009323434,-0.01366542,0.018090082,0.021674093,-0.0038220016,-0.022447214,0.023233946,0.0015632705
BLOOD_PRESSURE_DIASTOLIC_MEASURE__slope,-0.0063617867,-0.011813793,-0.001574273,-0.026517833,0.10095215,-0.061173692,-0.01596949,-0.0037697828
BLOOD_PRESSURE_SYSTOLIC_MEASURE__slope,0.009062482,0.008224319,0.0014510773,0.029197546,-0.03557758,0.01100539,0.017658718,0.023714472
BMI_MEASURE__slope,-0.002321688,-0.01980245,-0.0037554326,-0.016663225,-0.016629698,0.008576148,0.0013823075,-0.01202367
BODY_TEMPERATURE_MEASURE__slope,-0.00024777403,-0.1833735,-0.037712887,-0.02311779,-0.041933782,-0.17099509,-0.018044248,-0.025824027
BOLUS_DOSAGE__slope,-0.0016590081,-0.00084325235,0.06794707,0.13939346,0.0012229488,0.038109947,0.0006939378,0.1781773
CALCIUM-GLUCONATE_BITZUA__slope,0.015476338,-0.015500107,-0.00067057915,0.099357486,0.06437978,-0.096825145,-0.0012187618,0.11474247
CARDIO-VASCULAR_DISORDER_EVENT__slope,-0.005493451,0.0154571375,0.006264635,0.020147938,0.012444567,-0.010475735,0.01489741,-0.019219385
CARDIOVASCULAR_DISORDER_OBS__slope,0.024073849,-0.012868906,-0.0033672242,-0.016440237,-0.008270803,0.0008204003,-0.010269265,-0.008953903
CHEST_XRAY__slope,-0.010039828,-0.013106125,0.007154988,-0.011389888,0.02535341,0.0060738,0.009744676,-0.006852067
CREATINE-KINASE_MEASURE__slope,-0.001191148,-0.006151209,-0.0033193596,0.00984483,0.18636727,0.12691347,-0.013736122,0.0071075037
CREATININE_SERUM_MEASURE__slope,0.0067375274,-0.059066992,0.006418729,0.0365874,0.0015305324,-0.003946249,0.013172912,0.025694493
DEXTROSE_BITZUA__slope,-0.0010885451,0.0059120627,-0.012801193,0.0026458083,0.0006065617,-0.026335863,-0.011326265,0.010841903
DIABETES_DIAGNOSIS__slope,0.008412227,0.0036442382,-0.02518231,0.016886376,-0.0021517964,-0.023254687,-0.024917489,-0.022972196
DIALYSIS__slope,0.007288443,0.0122082615,0.011612004,-0.023714,0.013828094,0.003566314,0.010889026,-0.02161953
E-GFR_MEASURE__slope,0.014481504,0.032082822,-0.0055148224,-0.13642699,0.0137581555,0.006998419,-0.0019461878,-0.20170228
EGFR_MEASURE__slope,0.0063033756,0.031878974,-0.0053887945,0.03372042,0.009370488,-0.07224203,-0.008616764,0.03522514
GLUCOSE_MEASURE__slope,-0.01915431,-0.016328685,0.014688479,0.013417894,-0.008185858,-0.03223942,0.019722873,0.005530498
HEART_RATE_MEASURE__slope,-0.005133546,-0.060933843,-0.0015618317,-0.004722474,-0.035575148,0.0028442678,-0.004854162,-0.030633535
HEMATOCRIT_MEASURE__slope,-0.0049372097,0.040875636,-0.036117654,-0.00024468653,0.003070715,0.008842727,-0.08361173,-0.0013365011
HEMOGLOBIN_MEASURE__slope,-0.0042770673,-0.028751198,0.009972362,0.011171389,0.018089825,0.0056430823,0.021349372,0.010719283
HEPARIN_IV_BITZUA__slope,-0.0013215452,-0.005103542,0.011171068,-0.00083484314,0.0076265745,0.009986669,-0.0029817962,-0.012966602
HYPERGLYCEMIA_EVENT__slope,-0.007644753,0.013899654,0.02064542,0.008293698,-0.004175502,0.008016277,0.017121907,0.008976319
HYPERTONIC_SALINE_BITZUA__slope,-0.015659103,-0.011872192,-0.011210825,0.07602828,-0.02781951,-0.0081322035,0.001854175,0.08557614
HYPOGLYCEMIA_EVENT__slope,-0.014688555,-0.018638331,0.014494946,-0.017543633,0.0023735333,-0.024087464,-0.011399822,0.0023430896
INFECTION_EVENT__slope,0.02071459,0.004919485,0.006712438,0.0098289205,-0.022007843,-0.024752147,0.0087652365,-0.018859558
INFECTION_WBC_MEASURE__slope,0.010479566,-0.026824187,-0.029791888,0.01662347,0.019826887,-0.0811742,-0.016296398,-0.10457496
KETONES_SERUM_MEASURE__slope,0.0061049317,-0.07004114,-0.019247146,0.008469239,-0.088491835,-0.0073426645,-0.049871583,0.017379783
KETONES_URINE_MEASURE__slope,0.0015463796,0.04353798,0.029230481,0.010501137,0.08241715,0.019394048,0.04042765,0.0019138649
KIDNEY_COMPLICATION_EVENT__slope,0.0053814235,0.017944764,0.019383747,0.018919203,-0.014008558,-0.013528086,0.018978186,-0.008990927
KIDNEY_COMPLICATION_OBS__slope,0.012537264,-0.024830597,-0.022622455,-0.010069269,-0.017496778,-0.01785222,-0.003423699,0.005115037
MEAL_Breakfast__slope,0.021615174,6.1001745e-05,0.0241272,-0.006781547,0.017329369,-0.01437929,-0.0056895297,-0.0026699363
MEAL_Dinner__slope,-0.023633284,0.010185162,-0.014343882,-0.008821086,-0.010066089,-0.022933181,-0.013524233,-0.024640122
MEAL_Lunch__slope,0.011516053,0.006320531,0.017211942,0.0032647029,-0.011213322,-0.011302375,-0.0038563835,0.019893162
MEAL_Night-Snack__slope,-0.020197382,0.0088360505,0.0013192113,0.003916422,0.017153164,-0.018905584,-0.0032101744,-0.0012460065
METFORMIN_HOME_BITZUA__slope,0.0016382805,0.0008094081,-0.0027370728,-0.0783323,-0.019383853,-0.046399843,0.02883658,-0.10642856
METFORMIN_HOSPITAL_BITZUA__slope,-0.004483669,-0.00509168,0.0045831352,0.0049818098,-0.012901197,-0.01310039,0.012072107,-0.00082108227
NEUTROPHILS_MEASURE__slope,-0.009802538,0.039281547,0.032713246,0.012249356,-0.013391367,0.0792008,0.02342703,0.10503527
PH_MEASURE__slope,0.005503408,-0.046174288,-0.016797353,0.0053654155,0.020365251,0.007685206,-0.012990396,0.0042459974
PLT_MEASURE__slope,-0.009911219,0.017145185,0.008021985,-0.026421035,-0.019494794,0.018252043,0.0023394993,0.05110727
POTASSIUM_MEASURE__slope,0.013532776,-0.017849898,-0.016477613,-0.003765348,0.04641701,0.015590639,-0.021266308,0.005774612
SEVERE_HYPERGLYCEMIA_EVENT__slope,-0.014619925,-0.01837131,-0.0070627,0.012716238,-0.002300631,-0.012866574,-0.013281238,-0.024475139
SEVERE_HYPOGLYCEMIA_EVENT__slope,-0.011836718,-0.007768251,-0.0091589345,0.011789343,-0.0073014065,-0.02052356,-0.024893837,-0.020712243
SGLT2_HOME_BITZUA__slope,0.0054295,-0.023621172,-0.014339013,-0.038961098,-0.010688776,-0.03209494,0.0007045598,0.0074663977
SGLT2_HOSPITAL_BITZUA__slope,0.0017199748,0.0124434605,0.0030703438,0.007604719,-0.0048160097,0.0054670316,-0.004058107,0.0064553875
SODIUM_MEASURE__slope,0.020827256,-0.04380964,-0.01220455,-0.0010625586,0.035303723,-0.056686066,-0.018864315,0.0028612413
STEROIDS_IV_BITZUA__slope,0.0009724133,-0.026632559,-0.0043755956,0.08340516,-0.0047588674,-0.012555579,0.005584181,-0.0068525495
STEROIDS_PO_BITZUA__slope,0.002753714,0.007450172,-0.00035071018,0.017954815,0.021261686,0.016732745,-0.0015209609,0.018584736
TROPONIN_MEASURE__slope,0.008798196,-0.042910736,-0.036226783,-0.07765379,0.048250686,-0.00263998,-0.021654531,0.0011943555
UREA_MEASURE__slope,-0.0012419225,0.26211995,0.013152438,0.024232406,0.09040981,0.21487498,0.019290078,0.015969716
URINE_CULTURE__slope,0.0074814283,0.014514136,0.017212445,-0.018702475,0.013823625,0.0011425195,0.008907356,-0.023953294
WEIGHT_MEASURE__slope,0.0004326054,-0.012421161,-0.0061069317,-0.019337714,0.0009849084,-0.022669096,-0.014469077,-0.0191565
ADMISSION__span_hours,-0.013121173,0.015595873,0.011388631,-0.009325963,-0.0043553067,-0.006742852,0.016770698,0.016367773
ALANINE-AMINOTRANSFERASE_MEASURE__span_hours,-0.019741176,-0.05013323,0.017969294,0.07309461,-0.047444277,-0.05662576,-0.020447535,0.088278815
ALBUMIN_SERUM_MEASURE__span_hours,0.06252329,0.07329011,-0.056700084,0.047590792,-0.039149597,0.020447401,-0.08310728,0.09209013
ANTIBIOTIC_IV_BITZUA__span_hours,0.018857526,-0.03599567,-0.035547625,-0.013942176,0.12525122,-0.123639196,-0.030861385,0.010048455
ANTIBIOTIC_PO_BITZUA__span_hours,-0.0230627,0.063929565,-0.04760449,-0.1028005,-0.101729795,-0.026035538,0.033009786,-0.027604997
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__span_hours,0.059526715,-0.13906321,-0.032356557,-0.030292673,0.028287293,-0.11925656,-0.025299039,-0.027158137
ASPARATE-AMINOTRANSFERASE_MEASURE__span_hours,-0.038469337,0.0005373849,0.027077507,0.04440168,0.05729223,-0.03921327,0.073501006,0.06490476
BASAL_DOSAGE__span_hours,0.14020477,-0.050706595,-0.016715672,0.16274525,0.024439586,0.101010114,-0.026833637,0.16456135
BASAL_HOME_BITZUA__span_hours,-0.016566753,0.06061161,0.08579412,0.03230097,0.0410814,0.025561748,0.07950949,0.043522667
BASE_GLUCOSE_MEASURE__span_hours,-0.044826627,0.06813492,-0.005209137,-0.01511653,0.07062134,0.011216469,-0.024314582,-0.001613452
BICARBONATE_MEASURE__span_hours,0.08114224,0.04162592,-0.023919072,0.075898185,0.08789702,-0.029165925,-0.051243886,0.15691334
BLOOD_CULTURE__span_hours,0.07171125,-0.052300517,-0.008298521,-0.01729055,-0.22226515,-0.03502371,0.0054586194,-0.045675207
BLOOD_PRESSURE_DIASTOLIC_MEASURE__span_hours,0.025213895,-0.031223252,-0.004564317,-0.064511694,0.004466586,-0.020425048,-0.039989695,-0.073079415
BLOOD_PRESSURE_SYSTOLIC_MEASURE__span_hours,0.05798902,-0.025140245,-0.0046621966,-0.09408398,0.036995683,-0.026362715,-0.03272286,-0.057275176
BMI_MEASURE__span_hours,0.07614179,0.040431567,0.010843005,-0.01265966,-0.040364217,0.004943272,0.014114658,0.08743018
BODY_TEMPERATURE_MEASURE__span_hours,0.0695714,0.0017886135,-0.021820392,0.10063845,0.09431361,0.018016519,-0.08474061,0.093972825
BOLUS_DOSAGE__span_hours,-0.058325466,0.020957198,0.015581305,0.014814749,0.12422346,0.051970664,0.02826257,0.0338373
CALCIUM-GLUCONATE_BITZUA__span_hours,-0.03459516,-0.029732333,0.005484349,0.071130335,-0.10674941,-0.031126792,-0.012051888,0.09174565
CARDIO-VASCULAR_DISORDER_EVENT__span_hours,-0.013823987,0.032072227,-8.24707e-06,-0.034640677,0.22335464,-0.01709675,0.018052904,-0.08982765
CARDIOVASCULAR_DISORDER_OBS__span_hours,-0.087967664,-0.046330504,-0.0027308292,0.0112116095,-0.15871419,-0.007450134,-0.006358669,-0.08051592
CHEST_XRAY__span_hours,-0.04866593,-0.023700071,0.021300608,-0.02814953,-0.020628627,-0.0074914815,0.0074091074,0.010424172
CREATINE-KINASE_MEASURE__span_hours,-0.06921551,0.012685455,0.02542422,-0.0015460696,-0.10019094,0.05411474,0.016863972,-0.007398423
CREATININE_SERUM_MEASURE__span_hours,0.0027412295,-0.043759305,-0.018637817,-0.015348539,0.018823091,0.01421747,0.0011463256,-0.025280796
DEXTROSE_BITZUA__span_hours,-0.0039471784,-0.0010605227,-0.005458635,-0.045856986,-0.1871863,-0.041725643,-0.021286752,-0.011964274
DIABETES_DIAGNOSIS__span_hours,0.005937006,-0.07961082,0.00024027207,-0.024804173,-0.09531164,-0.011455906,-0.003444428,-0.029895477
DIALYSIS__span_hours,-0.027203957,0.055624794,-0.0049398867,0.092331275,-0.0091570355,-0.10120302,0.0022024014,0.05033035
E-GFR_MEASURE__span_hours,-0.02339024,-0.08582417,0.033660866,-0.0027602883,-0.20363092,0.07978178,0.03467573,-0.02085927
EGFR_MEASURE__span_hours,0.015049979,-0.035278894,-0.01167003,-0.025051301,-0.08337861,-0.01669415,-0.037105527,-0.10737482
