,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
SGLT2_HOME_BITZUA__median,0.01471946,-0.017190332,-0.024932541,-0.016903583,-0.002417714,0.018464753,0.0043475144,0.0019378626
SGLT2_HOSPITAL_BITZUA__median,0.041686907,-0.041571576,-0.026033012,0.022610042,0.020490138,-0.1321801,0.00048660778,-0.010094313
SODIUM_MEASURE__median,-0.01795521,-0.0069075506,-0.017636709,0.028210742,0.0073783062,0.06142163,-0.016342299,0.059761554
STEROIDS_IV_BITZUA__median,0.008760081,0.06344114,0.0039811167,0.015968207,0.10966228,0.014393187,-0.008008471,0.061721586
STEROIDS_PO_BITZUA__median,-0.040227,-0.030313903,-0.102134585,-0.07610731,0.09687634,0.08585061,-0.107493214,-0.13466956
TROPONIN_MEASURE__median,-0.012174596,0.098900534,0.009869553,0.061508626,-0.08922866,0.0060400483,-0.01209856,0.012492398
UREA_MEASURE__median,0.0027444474,-0.0059555424,-0.011497097,0.0009805724,-3.0505771e-05,-0.036415562,0.014555075,0.004333288
URINE_CULTURE__median,-0.007085146,0.0068750056,0.02005452,-0.0136600705,-0.008252976,0.02304336,-0.025467312,-0.0054640747
WEIGHT_MEASURE__median,-0.022063142,-0.018026112,0.0019965528,-0.025981374,0.0035437986,-0.010337229,0.033186745,-0.017122801
ADMISSION__p75,0.014804067,0.007885699,0.018894577,0.010458787,0.023481399,0.004169553,0.02080043,0.005772681
ALANINE-AMINOTRANSFERASE_MEASURE__p75,-0.030629106,-0.030527461,0.020849017,0.003925334,0.06842015,0.022056911,0.0065226136,-0.011527563
ALBUMIN_SERUM_MEASURE__p75,0.0018496123,-0.038502675,0.044023536,-0.035748567,-0.043362904,-0.019351482,-0.010261913,-0.06779023
ANTIBIOTIC_IV_BITZUA__p75,-0.047378454,-0.07087627,0.011050738,-0.04348995,0.090825945,0.027578628,0.035195693,-0.012237836
ANTIBIOTIC_PO_BITZUA__p75,0.00984021,0.021355031,0.043910258,-0.020937206,-0.017652847,0.029885938,0.0648952,-0.01226406
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__p75,-0.031716015,0.015112711,-0.010753072,-0.031776115,-0.03073435,0.0064667393,0.0056756064,-0.03002866
ASPARATE-AMINOTRANSFERASE_MEASURE__p75,-0.031023858,-0.03406029,0.037605934,0.034065843,0.14594853,-0.006317009,0.010027488,0.035441447
BASAL_DOSAGE__p75,-0.009821746,-0.005637699,-0.0034623002,0.0640724,0.02407636,0.0742404,-0.019680977,0.037741736
BASAL_HOME_BITZUA__p75,0.020320775,0.0072762757,-0.0018991447,-0.02727649,0.020475453,-0.002836168,-0.005822536,-0.014788233
BASE_GLUCOSE_MEASURE__p75,0.0077342656,-0.014026051,0.018039515,0.018691098,0.0014728283,0.021928258,-0.0016879842,0.027236164
BICARBONATE_MEASURE__p75,0.02480842,-0.00016427731,0.020195516,0.041821208,-0.13858312,-0.009758031,-0.014894881,0.051195342
BLOOD_CULTURE__p75,-0.016014514,-0.01047685,-0.017349126,-0.020265914,-0.019740865,0.008714056,0.014767046,-0.0011160035
BLOOD_PRESSURE_DIASTOLIC_MEASURE__p75,-0.009383103,0.026983356,-0.0041949307,0.00645147,0.0076017575,-0.01089029,-0.03226327,-0.01390021
BLOOD_PRESSURE_SYSTOLIC_MEASURE__p75,0.0071518146,-0.055576876,0.017468043,0.07753582,-0.035332076,-0.010899903,0.034226898,0.09782047
BMI_MEASURE__p75,0.010781134,0.019219374,0.0055309776,-0.011771738,-0.006240297,0.010580384,-0.01054574,-0.013539132
BODY_TEMPERATURE_MEASURE__p75,-0.06017772,0.1034651,-0.021608021,0.10298908,0.32726935,0.022532344,0.022752086,0.06692349
BOLUS_DOSAGE__p75,0.097027965,-0.039123505,0.0076757274,0.10249095,0.05442627,0.029652905,0.024896344,0.12900756
CALCIUM-GLUCONATE_BITZUA__p75,0.028375005,-0.013489439,-0.10352936,-0.05015218,0.008400531,0.07006842,-0.16257133,0.022367828
CARDIO-VASCULAR_DISORDER_EVENT__p75,0.01303891,0.0063787545,-0.022740165,0.003741429,-0.006331993,0.024110701,0.008764777,-0.023210146
CARDIOVASCULAR_DISORDER_OBS__p75,0.0015757637,-0.015565861,0.008369376,0.012468864,-0.01960668,-0.021817656,-0.012270669,0.014085555
CHEST_XRAY__p75,-0.0052690706,-0.005625828,-0.0011553554,-0.009285742,-0.010451866,0.022521459,-0.009490058,-0.0234941
CREATINE-KINASE_MEASURE__p75,-0.038408447,0.059975594,0.05239835,-0.050020315,-7.423902e-05,0.010646739,-0.012932628,-0.05358824
CREATININE_SERUM_MEASURE__p75,0.055276792,-0.007972704,0.01034863,0.029032534,-0.06162604,0.089740604,0.038378242,0.022637507
DEXTROSE_BITZUA__p75,-0.00302954,0.0057384926,0.018992424,0.04620962,0.024119291,0.0091849575,-0.007337606,0.08011407
DIABETES_DIAGNOSIS__p75,0.02411098,-0.013469539,0.008116572,0.012586211,-0.004073137,0.011992716,-0.0050497083,0.02349383
DIALYSIS__p75,0.013979108,-0.017418662,0.014901033,0.012982709,-0.0063879713,-0.0058261612,0.017598003,-0.011107831
E-GFR_MEASURE__p75,0.013712606,-0.025199808,0.021165242,-0.027464865,0.07201994,-0.013666411,-0.014114132,-0.047217414
EGFR_MEASURE__p75,0.044985157,0.030148365,0.005421624,-0.023322748,-0.053755064,-0.021830728,0.024318537,-0.022919312
GLUCOSE_MEASURE__p75,-0.04347206,-0.08135412,0.014853015,0.20030981,0.0012682633,0.04212828,0.05393948,0.16732611
HEART_RATE_MEASURE__p75,0.0022165687,0.052540187,-0.05977217,-0.057240173,0.04178955,-0.012010503,-0.07026438,-0.030925682
HEMATOCRIT_MEASURE__p75,-0.0048082476,0.041444346,0.01460583,0.036690786,-0.12958384,0.019107684,0.024238681,-0.019858673
HEMOGLOBIN_MEASURE__p75,-0.06318179,-0.020969523,0.016004223,-0.07312891,0.124159046,-0.005608562,0.014287484,-0.0722155
HEPARIN_IV_BITZUA__p75,0.00057992904,0.021371711,-0.013067922,-0.051850338,0.10742007,0.02053301,-0.05114744,-0.02165885
HYPERGLYCEMIA_EVENT__p75,0.012876998,0.015710551,-0.003298813,-0.007582284,-0.013735362,0.02098394,-0.015035879,0.00025994642
HYPERTONIC_SALINE_BITZUA__p75,0.043937683,-0.021966713,0.0022240314,0.011204045,0.13734676,-0.047093634,0.050083753,0.08259703
HYPOGLYCEMIA_EVENT__p75,0.0010890886,-0.0061733043,0.020177457,-0.02097766,0.020425256,0.0058795423,-0.02328495,-0.016629094
INFECTION_EVENT__p75,-0.0036717681,0.01610116,0.013697092,-0.011616917,-0.0023003148,0.019738892,-0.013583963,0.021138081
INFECTION_WBC_MEASURE__p75,0.05167771,-0.017293576,-0.025675597,0.06890831,-0.10878409,-0.048402358,-0.052007966,-0.024581075
KETONES_SERUM_MEASURE__p75,0.021967273,0.0038290587,0.013792256,-0.029334228,-0.0078083575,0.0010186767,-0.020171134,-0.02252695
KETONES_URINE_MEASURE__p75,-0.025021007,-0.034491364,0.006708133,-0.003941916,-0.030939931,-0.009777269,0.01157671,0.0014870248
KIDNEY_COMPLICATION_EVENT__p75,0.0033537871,-0.0009868061,0.015145766,0.016632356,-0.009796133,0.003015071,0.013802205,-0.014282219
KIDNEY_COMPLICATION_OBS__p75,-0.005555674,0.00890952,-0.006901572,-0.021296376,-0.006568694,0.0038493753,0.012331573,0.0055414774
MEAL_Breakfast__p75,0.013151361,-0.020629577,0.017614817,-0.025063584,-0.023076408,0.021608625,0.014504606,-0.009240115
MEAL_Dinner__p75,0.005262512,-0.0070716417,0.003935901,-0.016631622,0.0018191306,0.017417984,-0.010886318,0.024701035
MEAL_Lunch__p75,-0.007334376,0.0037565392,-0.019628145,-0.010428702,-0.019274864,0.0022423128,0.023589632,0.0070133363
MEAL_Night-Snack__p75,-0.0044346973,-0.008591298,0.009758344,-0.018399151,0.00327226,0.0005882394,-0.025583897,0.007337677
METFORMIN_HOME_BITZUA__p75,-0.024671203,-0.0031535707,0.008127482,-0.005155358,-0.01645628,0.01247529,0.019876642,0.03597473
METFORMIN_HOSPITAL_BITZUA__p75,0.01030232,0.088457614,-0.089164436,-0.009859541,0.07350321,0.03130716,-0.06242513,-0.012804171
NEUTROPHILS_MEASURE__p75,0.023455793,-0.016333332,-0.05081408,0.041640285,0.0007807839,-0.05229779,-0.010914728,0.10262184
PH_MEASURE__p75,0.059948932,-0.040699854,-0.004545278,-0.27525303,0.10580863,-0.035558164,0.02852489,-0.22167492
PLT_MEASURE__p75,-0.0016536416,0.11028572,0.02453453,0.013556112,-0.0014517285,0.042482104,9.253263e-05,0.055405483
POTASSIUM_MEASURE__p75,-0.032623116,0.031180555,0.032243926,-0.05075273,-0.016388409,-0.01392405,0.018073956,-0.07615801
SEVERE_HYPERGLYCEMIA_EVENT__p75,-0.0015515184,0.01146199,-0.010150486,-0.016636249,0.017418196,0.010351635,-0.004469392,-0.0063503194
SEVERE_HYPOGLYCEMIA_EVENT__p75,0.010792571,0.0222916,0.021315489,0.013899467,-0.0024567316,-0.011810311,-0.016753878,0.015271233
SGLT2_HOME_BITZUA__p75,-0.008821654,-0.033672526,0.00186754,0.005100825,-0.022126008,-0.009508234,-0.026305905,0.010507747
SGLT2_HOSPITAL_BITZUA__p75,0.02886966,0.06848781,-0.009842185,-0.024849525,0.007190301,0.13061255,-0.019773364,-0.0047969837
SODIUM_MEASURE__p75,-0.022145264,0.028612709,0.011053068,0.0648314,0.06625839,-0.056033332,0.026209505,0.005459478
STEROIDS_IV_BITZUA__p75,-0.03581116,0.02862492,0.08624217,0.031191912,0.049158093,-0.06749158,0.06889299,0.07909704
STEROIDS_PO_BITZUA__p75,0.009297308,-0.02353705,-0.019841589,-0.02891996,0.020470524,0.0021244579,0.006396259,-0.02716268
TROPONIN_MEASURE__p75,0.003503214,-0.03838577,0.0054003014,0.016920563,-0.10818467,-0.013732375,0.0032408852,-0.025558174
UREA_MEASURE__p75,0.008668611,0.015100334,-0.012779318,0.02037312,-0.0652502,-0.027156187,0.015732283,0.02519784
URINE_CULTURE__p75,0.023234792,0.008512032,0.01572538,-0.015743846,-0.010800798,-0.00028127426,0.015942728,0.014691944
WEIGHT_MEASURE__p75,0.03472509,-0.032467037,0.013411982,-0.029397579,-0.03412622,0.015019164,-0.014811377,-0.021569766
ADMISSION__slope,-0.0062137647,0.010726595,-0.022206113,0.0063348734,0.0009167096,-0.014090197,0.00084002013,-0.003018421
ALANINE-AMINOTRANSFERASE_MEASURE__slope,-0.006561962,-0.06464947,-0.03169272,0.026167182,-0.13304237,-0.037016716,-0.007929865,0.029368684
ALBUMIN_SERUM_MEASURE__slope,0.0019867653,-0.0112748975,0.01121179,0.012548954,0.014941989,0.017463936,0.016205419,0.010617973
ANTIBIOTIC_IV_BITZUA__slope,0.023143692,-0.017956438,0.017260855,0.044067666,-0.015679097,0.011046502,0.017850762,-0.01697585
ANTIBIOTIC_PO_BITZUA__slope,-0.0017487044,-0.00426888,0.010782515,-0.015689848,-0.010927946,-0.011007665,0.041066177,-0.014186182
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__slope,0.01747146,-0.011591216,-0.008458058,0.005916657,0.02833774,-0.05846109,0.0020861153,0.07220743
ASPARATE-AMINOTRANSFERASE_MEASURE__slope,-0.0017449694,0.013535996,0.0316767,-0.055190522,0.20947643,0.091424346,0.0404891,-0.047404084
BASAL_DOSAGE__slope,-0.00049434096,0.016816027,0.0019104133,-0.0033216544,0.019218637,0.010278358,-0.004647417,-0.0018797561
BASAL_HOME_BITZUA__slope,0.06834,0.015036553,0.036180872,0.060713686,0.0119224815,0.003966244,0.045523964,0.034496974
BASE_GLUCOSE_MEASURE__slope,0.009839295,-0.031730514,0.026185198,-0.01877783,-0.03021273,0.008358484,0.014655553,-0.01662228
BICARBONATE_MEASURE__slope,-0.055785786,0.009037485,-0.00011619925,-0.00078885263,0.0014803762,0.003014976,-0.018129645,-2.061585e-05
BLOOD_CULTURE__slope,-0.009365927,0.018942662,0.024982952,0.018168466,0.011022311,-0.016824951,-0.0077867485,-0.010505795
BLOOD_PRESSURE_DIASTOLIC_MEASURE__slope,-0.00491873,-0.011122551,-0.0018657919,-0.021656476,0.10325393,-0.056933243,-0.01778847,-0.00024387562
BLOOD_PRESSURE_SYSTOLIC_MEASURE__slope,0.008443194,0.008633374,0.0010518569,0.028078588,-0.035416678,0.009808004,0.016928153,0.022935007
BMI_MEASURE__slope,-0.002172319,-0.018978888,-0.0033251054,-0.014300233,-0.016241737,0.00867225,0.0014607757,-0.009452631
BODY_TEMPERATURE_MEASURE__slope,-0.0007044399,-0.16020267,-0.037701692,-0.020185104,-0.041143604,-0.160426,-0.017575843,-0.021785302
BOLUS_DOSAGE__slope,-0.0013904352,-0.000615591,0.06631199,0.12956129,0.00020922945,0.021517444,0.0005979984,0.17963755
CALCIUM-GLUCONATE_BITZUA__slope,0.013435934,-0.014028496,-0.00135425,0.097196296,0.06251483,-0.084516026,0.00021656457,0.14111823
CARDIO-VASCULAR_DISORDER_EVENT__slope,-0.005518503,-0.016999025,0.0024543174,-0.015302457,-0.025463022,-0.015838414,-0.0007504572,0.014204945
CARDIOVASCULAR_DISORDER_OBS__slope,0.024183867,0.010241689,-0.022167953,-0.0034514626,-0.0032850527,0.0011766137,0.018421654,-0.020427465
CHEST_XRAY__slope,-0.010085655,-0.016493246,0.020421444,-0.014510153,0.0066313096,0.0146542415,-0.010271367,-0.014714272
CREATINE-KINASE_MEASURE__slope,-5.509842e-05,-0.0075652455,-0.002547597,0.0096736895,0.17828733,0.12301692,-0.012844614,0.006509625
CREATININE_SERUM_MEASURE__slope,0.00570638,-0.057903055,0.006020143,0.04038572,0.0020768628,-0.0044102413,0.012936924,0.022056479
DEXTROSE_BITZUA__slope,-0.0014169359,0.0063102515,-0.012825022,0.0027149366,0.00065055187,-0.025540292,-0.010765056,0.0113874655
DIABETES_DIAGNOSIS__slope,0.008450662,-0.013727779,0.008020242,0.020669162,-0.02094967,-0.015840635,-0.0050751707,0.010714294
DIALYSIS__slope,0.007321725,-0.015823673,0.0005274144,-0.016413895,0.0037756846,-0.008032323,0.022921413,0.021869527
E-GFR_MEASURE__slope,0.014953252,0.031483978,-0.0058492697,-0.13498975,0.009624377,0.0068158116,-0.0018533911,-0.18260266
EGFR_MEASURE__slope,0.0051244134,0.029742759,-0.0056395545,0.033014026,0.004976255,-0.061955668,-0.008663742,0.03459238
GLUCOSE_MEASURE__slope,-0.017456306,-0.014355982,0.017067935,0.014549054,-0.0092900675,-0.029305734,0.021267524,0.007777845
HEART_RATE_MEASURE__slope,-0.0041047726,-0.058839813,-0.0016396496,-0.003963611,-0.03341481,0.002042069,-0.005371045,-0.028003136
HEMATOCRIT_MEASURE__slope,-0.0039549763,0.028866133,-0.032802507,-3.8280046e-05,0.0008760124,0.009757427,-0.08612949,0.00044384773
HEMOGLOBIN_MEASURE__slope,-0.00458155,-0.028355008,0.00923082,0.010880161,0.018156549,0.005264014,0.021798417,0.01126842
HEPARIN_IV_BITZUA__slope,-0.00071031094,-0.006017577,0.01140649,-0.00048554453,0.005840406,0.010120217,-0.0027644327,-0.011733121
HYPERGLYCEMIA_EVENT__slope,-0.007679694,-0.0131659275,0.019436324,0.0046214517,0.008826485,0.011102712,0.0058746943,-0.0015737899
HYPERTONIC_SALINE_BITZUA__slope,-0.013802103,-0.011130517,-0.011571358,0.07480597,-0.027155608,-0.007810679,0.0013430839,0.08515619
HYPOGLYCEMIA_EVENT__slope,-0.014755594,0.021999303,-0.0010844249,0.018488882,-0.02419027,0.008582357,-0.006069783,-0.010874679
INFECTION_EVENT__slope,0.02080913,-0.003805482,0.025310371,-0.012118898,0.012530247,0.020296117,0.009456171,-0.01933948
INFECTION_WBC_MEASURE__slope,0.0097568715,-0.0116366865,-0.028728547,0.013924119,0.019077133,-0.07238663,-0.015583958,-0.09253517
KETONES_SERUM_MEASURE__slope,-0.0022657954,-0.056125347,-0.042347703,0.004072851,-0.07577782,-0.015930088,-0.04107371,0.009279372
KETONES_URINE_MEASURE__slope,0.009419504,0.030132353,0.053228673,0.015849816,0.06844458,0.027544722,0.03260728,0.011723232
KIDNEY_COMPLICATION_EVENT__slope,0.0054060393,0.0014535546,-0.013809378,-0.0056296717,-0.008285047,-0.002359231,0.0051393663,0.002369939
KIDNEY_COMPLICATION_OBS__slope,0.012594524,0.021901,0.009559466,0.0177384,-0.02443833,-0.017634233,0.022238372,-0.023016583
MEAL_Breakfast__slope,0.021713737,-0.013204492,-0.024963848,0.0232353,0.014871288,0.016774802,0.004461903,0.0063004764
MEAL_Dinner__slope,-0.023741087,0.023443185,-0.008977732,-0.008958623,0.020977747,0.017528348,-0.005674495,-0.015222232
MEAL_Lunch__slope,0.011568669,0.008288216,0.0062932777,-0.0059198653,0.014174915,-0.011724534,-0.007772751,-0.010241475
MEAL_Night-Snack__slope,-0.020289777,-0.02063041,-0.0033825932,-0.011172386,0.0040412904,-0.0008935251,-0.0035337624,0.01879186
METFORMIN_HOME_BITZUA__slope,0.00074025575,0.0017837663,-0.002440587,-0.078315385,-0.02148143,-0.039501708,0.027989505,-0.09833609
METFORMIN_HOSPITAL_BITZUA__slope,-0.0042122705,-0.005143487,0.005059584,0.004867238,-0.012407555,-0.012404008,0.012584389,-0.00046437752
NEUTROPHILS_MEASURE__slope,-0.009478708,0.02258324,0.031809244,0.0135824075,-0.012418965,0.070606805,0.023100048,0.09290593
PH_MEASURE__slope,0.0039347773,-0.044352733,-0.01832901,0.0014794882,0.021991236,0.0074387793,-0.013844127,-0.00065723486
PLT_MEASURE__slope,-0.009080095,0.013747099,0.0076694884,-0.024748674,-0.018581392,0.016234856,0.0020854215,0.04677939
POTASSIUM_MEASURE__slope,0.011798194,-0.0185247,-0.017024638,-0.0018191471,0.045356937,0.014503396,-0.02156648,0.0075062076
SEVERE_HYPERGLYCEMIA_EVENT__slope,-0.014686643,-0.022925003,-0.011579343,-0.01469445,-0.022304986,0.017824937,-0.025126467,-0.0073375357
SEVERE_HYPOGLYCEMIA_EVENT__slope,-0.011890705,0.018026806,0.008798949,-0.020839427,-0.014932548,0.006176927,-6.5794884e-05,0.020730255
SGLT2_HOME_BITZUA__slope,0.005239418,-0.016451975,-0.0066694776,-0.02675033,-0.007141182,-0.021648118,0.001890761,0.016832635
SGLT2_HOSPITAL_BITZUA__slope,0.001599128,0.0121637685,0.0032953937,0.00750644,-0.00465174,0.0064976313,-0.00354205,0.005372719
SODIUM_MEASURE__slope,0.019179057,-0.04141644,-0.012927147,-0.00030209468,0.033923138,-0.05512129,-0.019644652,0.0038758733
STEROIDS_IV_BITZUA__slope,0.0011224058,-0.025096191,-0.0051059816,0.07332152,-0.006480522,-0.012304108,0.005045668,-0.007322671
STEROIDS_PO_BITZUA__slope,0.0025086806,0.006749209,-0.00044246294,0.017709741,0.021277571,0.01593952,-0.0010907687,0.016343355
TROPONIN_MEASURE__slope,0.008054866,-0.04277605,-0.035793737,-0.062211968,0.037037704,-0.005389724,-0.023039142,0.0069222027
UREA_MEASURE__slope,-0.0007781418,0.26996776,0.01252896,0.02625164,0.076947466,0.21398796,0.01882725,0.0128015205
URINE_CULTURE__slope,0.0075155757,0.0049567893,0.014561102,0.007206445,-0.011076672,-0.01391062,-0.022723295,-0.010291341
WEIGHT_MEASURE__slope,-0.00066685077,-0.0078764185,-0.0048751687,-0.020451728,0.0006308403,-0.021363415,-0.012954765,-0.019978486
ADMISSION__span_hours,-0.013181039,0.016125284,0.022586346,0.016963618,-0.0038394681,0.0060817995,0.016158152,0.016384019
ALANINE-AMINOTRANSFERASE_MEASURE__span_hours,-0.024932554,-0.038384363,0.020753615,0.06225379,-0.030923067,-0.073586345,-0.00432737,0.07768198
ALBUMIN_SERUM_MEASURE__span_hours,0.069076896,0.050967596,-0.055477288,0.045156915,-0.033842523,0.031211302,-0.07221897,0.08296814
ANTIBIOTIC_IV_BITZUA__span_hours,0.01758174,-0.038104832,-0.034422547,-0.015193042,0.10141435,-0.11614092,-0.032191362,0.001568325
ANTIBIOTIC_PO_BITZUA__span_hours,-0.024477908,0.05695997,-0.04660437,-0.081079274,-0.08904435,-0.024771718,0.033765335,-0.018530061
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__span_hours,0.053046014,-0.14247252,-0.027793141,-0.0435797,0.02317737,-0.10440182,-0.020815015,-0.024716118
ASPARATE-AMINOTRANSFERASE_MEASURE__span_hours,-0.040970266,-0.00047925054,0.026912764,0.059601557,0.046808846,-0.028606415,0.05331708,0.057273366
BASAL_DOSAGE__span_hours,0.11084312,-0.049547277,-0.01960807,0.13127986,0.049716957,0.06820226,-0.024900973,0.13504837
BASAL_HOME_BITZUA__span_hours,-0.024304125,0.052975748,0.061175182,0.06682154,0.036879484,0.024732007,0.06309968,0.012626585
BASE_GLUCOSE_MEASURE__span_hours,-0.043018788,0.06364586,-0.0053651333,-0.00777005,0.07144818,0.012298828,-0.025638288,0.0026741913
BICARBONATE_MEASURE__span_hours,0.06869618,0.055349637,-0.026155852,0.058517575,0.083713725,-0.014202958,-0.027046436,0.14800774
BLOOD_CULTURE__span_hours,0.064812526,-0.049476705,-0.009863631,-0.01945267,-0.209654,-0.03743913,0.0022584987,-0.047300432
BLOOD_PRESSURE_DIASTOLIC_MEASURE__span_hours,0.024208581,-0.03499603,0.0048675463,-0.07183332,0.027515948,-0.006584695,-0.04017328,-0.06781609
BLOOD_PRESSURE_SYSTOLIC_MEASURE__span_hours,0.056984033,-0.021533253,-0.011458979,-0.09052885,0.0035428521,-0.034634214,-0.03179484,-0.07140709
BMI_MEASURE__span_hours,0.07669568,0.04318708,0.011216292,-0.005633135,-0.035188597,0.009498503,0.013047973,0.08976032
BODY_TEMPERATURE_MEASURE__span_hours,0.071535066,0.002465158,-0.020800713,0.06725052,0.05738932,0.010173175,-0.06502794,0.067883
BOLUS_DOSAGE__span_hours,-0.058928307,0.013076242,0.012527972,-0.0031928774,0.11444512,0.057751093,0.021406295,0.018521992
CALCIUM-GLUCONATE_BITZUA__span_hours,-0.031460866,-0.030867826,0.0036661993,0.06874726,-0.10170607,-0.03287714,-0.013919781,0.08783308
CARDIO-VASCULAR_DISORDER_EVENT__span_hours,-0.011266339,0.02011998,-0.0021771488,-0.04071524,0.2112787,-0.012828729,0.012436604,-0.078889176
CARDIOVASCULAR_DISORDER_OBS__span_hours,-0.09552648,-0.04331494,-0.0015506609,0.011095003,-0.15078948,-0.006746774,-0.0056898147,-0.075451165
CHEST_XRAY__span_hours,-0.047633134,-0.020694057,0.019787678,-0.03693546,-0.02538766,-0.009785034,0.008503788,-0.001816731
CREATINE-KINASE_MEASURE__span_hours,-0.06477459,0.0220401,0.027707893,0.0075937565,-0.089366786,0.051082358,0.016267898,0.0036238688
CREATININE_SERUM_MEASURE__span_hours,0.0026447186,-0.02785597,-0.05288112,0.016863009,0.023421036,0.0023382592,-0.004685126,-0.03685006
DEXTROSE_BITZUA__span_hours,-0.0016050381,0.0054105334,-0.006497593,-0.0473853,-0.17520627,-0.038034886,-0.021067804,-0.013576551
DIABETES_DIAGNOSIS__span_hours,0.0077743414,-0.0756944,-0.0009631281,-0.025400152,-0.088503905,-0.01154077,-0.005564977,-0.025251238
DIALYSIS__span_hours,-0.02792686,0.048021916,-0.0026395924,0.094376884,-0.012648542,-0.104550265,0.0060424455,0.04695232
E-GFR_MEASURE__span_hours,-0.027248919,-0.09770302,0.027545342,-0.01737162,-0.16541262,0.07503138,0.028492952,-0.030411877
EGFR_MEASURE__span_hours,0.019835895,-0.013321126,-0.034400064,-0.063959375,-0.054854896,0.00035562002,-0.03535441,-0.07001095
GLUCOSE_MEASURE__span_hours,-0.031057294,0.030047625,0.27765742,0.06722797,-0.12470308,-0.018156566,0.30656633,0.029945388
HEART_RATE_MEASURE__span_hours,-0.14863351,-0.08878925,-0.0020107764,0.0089156525,-0.06529178,-0.07755125,0.025859298,0.0054102414
HEMATOCRIT_MEASURE__span_hours,0.023356758,-0.007949405,-0.011945804,0.0069527864,0.07854804,-0.0062332684,0.036420625,-0.034330726
